7.994831608200911	-38.73072615452111	0
9.004540488531347	-38.579084309749305	0
9.989031837962102	-38.26177016273141	0
10.998855636455119	-37.90756026096642	0
11.958525702881161	-37.485418231692165	0
12.937831924762577	-37.120157157536596	0
13.9569979183143	-36.74766722647473	0
14.901177452935372	-36.4025744558312	0
15.883169220585842	-36.043634325265884	0
16.865169571421575	-35.68469420541078	0
17.847173736605328	-35.32575407810509	0
18.866943405475467	-34.9530085651204	0
19.84894566476578	-34.59406844154	0
20.830947922484484	-34.23512831656262	0
21.81295208883239	-33.876188188325614	0
22.757185029040556	-33.53105345740914	0
23.701417967968155	-33.185918719507754	0
24.64565090968972	-32.84078398672864	0
25.589883850130718	-32.49564924836159	0
26.571884201664943	-32.136709125712514	0
27.51611714233877	-31.791574392467737	0
28.4981194002321	-31.43267813278362	0
29.47453884931747	-31.075538551900536	0
30.397991226695012	-30.6715945340693	0
31.311046645219903	-30.25149146048352	0
32.23852162138792	-29.808683309704065	0
33.14501576236216	-29.34873762866482	0
34.009952590975445	-28.84592428896576	0
34.88459019578295	-28.23129073297605	0
35.648471877735574	-27.518434437923133	0
36.27170948876301	-26.664405735209584	0
36.694503830804024	-25.690547856036574	0
36.84263615409145	-24.688096914906055	0
36.89852146949852	-23.68148413905874	0
36.735004470159765	-22.64331999933347	0
36.568405197991524	-21.652727039996535	0
36.39503483643057	-20.621734532527626	0
36.228332566213794	-19.630348118487746	0
36.06163029547315	-18.638954076450318	0
35.89492802351015	-17.64756194036454	0
35.73416905279737	-16.65392104256898	0
35.71820835786639	-15.611706644762307	0
35.769489335187245	-14.525364789180458	0
35.993881271919236	-13.5064686848782	0
36.25693516613683	-12.53565207356587	0
36.5943718420458	-11.547505296301097	0
36.97199253801955	-10.570260914973915	0
37.447254227648955	-9.594166670925915	0
37.94210057001328	-8.627009305171669	0
38.47615437395871	-7.775712880771607	0
39.04280857858248	-6.896693143993616	0
39.64707951300079	-6.043632899876684	0
40.230365798051935	-5.225348866079003	0
40.82760624628281	-4.4174450985156	0
41.461208389431704	-3.584916503634304	0
42.07011418166803	-2.7848786432296038	0
42.72765736468136	-1.9209082452580333	0
43.35698704578681	-1.0935038640163839	0
43.98435597302159	-0.2690319172106683	0
44.59449391247472	0.532808389980346	0
45.20349507214269	1.3331695487722754	0
45.81227116350783	2.1332355397753417	0
46.421001481532585	2.933270303532481	0
47.02973179757828	3.7333048274740577	0
47.687160538102034	4.597344960551709	0
48.2958908539149	5.397382344584912	0
48.90462116996059	6.197419251315296	0
49.513351487286855	6.997456637211144	0
50.14643101458205	7.829495992511511	0
50.77951054362347	8.661534395068884	0
51.38855366472853	9.473688210826367	0
51.96465687651653	10.341464128810912	0
52.542472886212636	11.212420551571995	0
53.09823231538758	12.050100410822779	0
53.676261948246974	12.921322910115123	0
54.21828846872086	13.783539860509336	0
54.79072193818865	14.745132532902062	0
55.25199131720001	15.676542370114475	0
55.71007542544976	16.66061600856483	0
56.16821675101528	17.6449833791703	0
56.60937886015745	18.59287461452186	0
57.0335731965024	19.50430115684867	0
57.49170307890745	20.488641827367246	0
57.96680073562311	21.509439556393772	0
58.416797682933975	22.48142251232639	0
58.8116684423876	23.404123393818736	0
59.20702748053009	24.328178493771702	0
59.60918812529417	25.275911417789757	0
59.97512059001019	26.2117920788005	0
60.34137348853983	27.147852030582726	0
60.720775650581345	28.117830364964902	0
