-372.0290770063293	-38.99672499811277	0
-371.71330161212245	-38.99672499438748	0
-371.3799953000853	-38.9967249953188	0
-371.05137820425443	-38.996587665285915	0
-370.72381396515993	-39.00378600182012	0
-370.3948506845045	-39.077291400171816	0
-370.11958022241015	-39.217489154078066	0
-369.7616977223661	-39.44370451569557	0
-369.4636249091127	-39.64301863498986	0
-369.12503142486094	-39.870424187742174	0
-368.79293246375164	-40.093328388407826	0
-368.49244876165176	-40.29504958167672	0
-368.1248578564846	-40.54182616295293	0
-367.7577495104051	-40.78827086184174	0
-367.42384524591034	-41.01241865893826	0
-367.1567382347421	-41.191728505305946	0
-366.82287879113574	-41.41583815636113	0
-366.52239317959175	-41.617540274281055	0
-366.25529379892396	-41.79683485487476	0
-365.98819728015224	-41.9761256291531	0
-365.7210998070077	-42.15541258873418	0
-365.4540023349109	-42.33470717491582	0
-365.1869048613589	-42.513997942674905	0
-364.91980738803977	-42.69328871695325	0
-364.6193227303447	-42.89499083161354	0
-364.3522252581897	-43.07428160915151	0
-364.0999164111563	-43.24343291297555	0
-363.81809802207863	-43.43245116248727	0
-363.5504283445771	-43.61209288658574	0
-363.2919597160653	-43.78555479645729	0
-362.9908484952175	-43.98764219973236	0
-362.72005267377244	-44.16907683433965	0
-362.3841094506788	-44.07137480378151	0
-362.08401294006035	-43.95681181875989	0
-361.79400820907904	-43.84610930364579	0
-361.4942988893599	-43.73171416018158	0
-361.0754146114341	-43.57182493945584	0
-360.7767962956568	-43.45783034525812	0
-360.47654719412094	-43.34322539297864	0
-360.10030169569654	-43.19960966845974	0
-359.79985995515017	-43.08493224065751	0
-359.49938578752335	-42.970239551737905	0
-359.19880099396687	-42.8555010878481	0
-358.8606738575618	-42.72644224669784	0
-358.5601386555936	-42.6117304880172	0
-358.2595862887101	-42.49701491044834	0
-357.9214629677008	-42.36795988725498	0
-357.5833434605156	-42.23890486685559	0
-357.20765299972845	-42.095510395243764	0
-356.83427996741375	-41.953004750888795	0
-356.4796752471593	-41.807187950238585	0
-356.20937724231044	-41.671899707987905	0
-355.8960322866333	-41.49429503455758	0
-355.61328120337566	-41.334497364237905	0
-355.298723175074	-41.1568469107151	0
-354.9840545198531	-40.97906294558197	0
-354.66868586698547	-40.800893696025014	0
-354.3535937810084	-40.62286940542981	0
-354.0385455629439	-40.44487944524735	0
-353.7234286799212	-40.266858969815075	0
-353.40832514996873	-40.088846121914685	0
-353.1282386308885	-39.930612477473915	0
-352.8481463920907	-39.772378833498806	0
-352.53304476861376	-39.594365985598415	0
-352.18293185479706	-39.396573934238404	0
-351.9028415209614	-39.2383402925916	0
-351.5877398989978	-39.06032744375989	0
-351.23762698238716	-38.8625353933312	0
-350.9575366519857	-38.70430174795911	0
-350.57241244538454	-38.4867304880172	0
-350.29232211213093	-38.3284968463704	0
-350.012231781031	-38.170263207517564	0
-349.7321414495236	-38.01202956167981	0
-349.45205111568794	-37.853795919101685	0
-349.1369494924438	-37.67578307073563	0
-348.85685916192597	-37.51754942862317	0
-348.5767688289052	-37.359315786045045	0
-348.19164462346816	-37.14174452936277	0
-347.9115561976214	-36.983510883990675	0
-347.6314658660558	-36.825277243275195	0
-347.35137553414097	-36.66704359743744	0
-346.93124003586126	-36.42969313263893	0
-346.65114970476134	-36.27145949192345	0
-346.3010367889656	-36.07366743916646	0
-346.02094645571196	-35.91543379612267	0
-345.7058448342141	-35.73742095101625	0
-345.4257545020082	-35.57918730471283	0
-345.1456641695113	-35.42095366306603	0
-344.8305625465	-35.242940817028284	0
-344.55047221278073	-35.08470717491582	0
-344.27038188127335	-34.92647353140637	0
-343.9552802587277	-34.74846068257466	0
-343.675189925998	-34.59022703953087	0
-343.3950995930354	-34.431993399746716	0
-343.1150092621101	-34.27375975437462	0
-342.8349189286819	-34.11552611133084	0
-342.51981730706757	-33.93751326529309	0
-342.2397269748035	-33.779279621783644	0
-341.95963664224837	-33.6210459806025	0
-341.64453501900425	-33.44303313083947	0
-341.3294333940721	-33.265020282473415	0
-341.0493430637289	-33.106786641292274	0
-340.6673507220112	-32.890813739504665	0
-340.3410453333054	-32.692670735064894	0
-340.07127375825075	-32.49649611255154	0
-339.8019141697441	-32.24917403049767	0
-339.5929069056874	-31.999290382955223	0
-339.42065043596085	-31.725162419956177	0
-339.2893027793034	-31.430473242420703	0
-339.20069880678784	-31.11383810872212	0
-339.1362647548667	-30.762983232736588	0
-339.07914347789483	-30.442489537410438	0
-339.0223350059823	-30.126104270108044	0
-338.9657401581644	-29.810333165805787	0
-338.90893168514594	-29.493450079578906	0
-338.8522643579636	-29.177749544847757	0
-338.79508586012525	-28.833305273670703	0
-338.7585601347964	-28.46144476858899	0
-338.7608031774871	-28.130872638896108	0
-338.8017806536518	-27.806396398227662	0
-338.9088744648616	-27.42369261570275	0
-339.03003306657774	-27.143726263195276	0
-339.18624110287055	-26.81399527657777	0
-339.32379527261946	-26.521314532496035	0
-339.4772758030449	-26.194915682077408	0
-339.61414714035345	-25.903877170290798	0
-339.8001327047241	-25.507369908038527	0
-339.93361277639633	-25.197223574854434	0
-340.04257197509287	-24.900401982478797	0
-340.12519068829715	-24.572605045046657	0
-340.21449656726327	-24.21825400320813	0
-340.2883567358949	-23.925212771166116	0
-340.38866038573906	-23.527229220140725	0
-340.4672812965582	-23.215301427524537	0
-340.5454864031635	-22.90499869128689	0
-340.6340331562096	-22.553682240191847	0
-340.7127189176972	-22.241462621372193	0
-340.80112071166513	-21.890695484355092	0
-340.8797416231246	-21.578769598156214	0
-340.9583663488156	-21.266784582287073	0
-341.0369758149027	-20.954843434505165	0
-341.1155890960363	-20.642908008769155	0
-341.194202376937	-20.330961142666638	0
-341.29246897948906	-19.94102278491482	0
-341.38090892112814	-19.59008589759469	0
-341.45952220034087	-19.27813521353528	0
-341.5381354817655	-18.96618452621624	0
-341.61674876342295	-18.65423384681344	0
-341.715015366266	-18.264295492786914	0
-341.79362864635186	-17.952344809658825	0
-341.8722419287078	-17.640394123271108	0
-341.97050852916436	-17.250455769710243	0
-342.0589484703378	-16.899511250667274	0
-342.14738841197686	-16.548566729296	0
-342.2456550147617	-16.158628379460424	0
-342.3340529932757	-15.807927997317165	0
-342.41813273506705	-15.465299519244581	0
-342.48757166968426	-15.095303446985781	0
-342.5163840778987	-14.761097820475698	0
-342.5187720780377	-14.44528189720586	0
-342.51930995238945	-14.11994830146432	0
-342.52040095458506	-13.797823817934841	0
-342.52150340296794	-13.436925802379847	0
-342.52246470638784	-13.078226003795862	0
-342.5138701926335	-12.73359385272488	0
-342.4801291965996	-12.400529774371535	0
-342.4124526527594	-12.0770882666111	0
-342.2896308430354	-11.719880972523242	0
-342.1538466953207	-11.382345109712332	0
-342.0338859105832	-11.081649695057422	0
-341.9001693257014	-10.746561917476356	0
-341.75113292003516	-10.373161231167614	0
-341.6318015595316	-10.074169072322547	0
-341.51390834053745	-9.779900462832302	0
-341.37586589105194	-9.465650469996035	0
-341.1980857393937	-9.140004072804004	0
-340.98050303728087	-8.836173924151808	0
-340.77629466174403	-8.590077312663198	0
-340.54296107339906	-8.308735760394484	0
-340.3381423493265	-8.061460407916456	0
-340.1076278233086	-7.7832726570777595	0
-339.87652201909805	-7.50435248343274	0
-339.6712607880472	-7.25662699714303	0
-339.44039912341395	-6.978012950625271	0
-339.214107466687	-6.703597459942102	0
-339.00249858159805	-6.425923261325806	0
-338.7903670806554	-6.1319736572913826	0
-338.5533027185593	-5.805029784794897	0
-338.31776042160345	-5.480097208637744	0
-338.0816764360643	-5.154446515254676	0
-337.8692092439742	-4.861355218570679	0
-337.6568336021737	-4.568386469967663	0
-337.4444159990526	-4.275367173366249	0
-337.2319983985508	-3.982340724673122	0
-336.99598307843553	-3.65677013900131	0
-336.7835692910012	-3.3637525173835456	0
-336.5711555018206	-3.0707344142720103	0
-336.33514018246206	-2.7451595389284194	0
-336.1463279257878	-2.484699877910316	0
-335.9339141381788	-2.191682493314147	0
-335.7451018829015	-1.9312224695459008	0
-335.5326880957582	-1.638205201830715	0
-335.3202743070433	-1.345187577418983	0
-335.06065745599335	-0.98705527279526	0
-334.84824366722023	-0.6940379473380744	0
-334.6594314122922	-0.43357801577076316	0
-334.4706191566074	-0.1731182625517249	0
-334.2818068988854	0.08734205644577742	0
-334.0457915807492	0.41291701700538397	0
-333.8097762592952	0.7384918001480401	0
-333.59736247261753	1.0315092466771603	0
-333.3849486838444	1.3245263984426856	0
-333.19613642815966	1.5849865339696407	0
-333.00732417294057	1.845446432940662	0
-332.8185119178961	2.1059063370339572	0
-332.6060981284827	2.3989234836772084	0
-332.3936843419797	2.6919408701360226	0
-332.2048720862367	2.952400531154126	0
-332.01605983026093	3.2128606708720326	0
-331.82724757451797	3.473320808727294	0
-331.63843531691236	3.733780710026622	0
-331.44962306151865	3.9942408497445285	0
-331.260810806707	4.254700749646872	0
-331.0719985499163	4.515160644426942	0
-330.85958476242376	4.808178034611046	0
-330.6707725057495	5.068637458141893	0
-330.48196025082143	5.329097357578576	0
-330.29314799577696	5.589557737112045	0
-330.1043357392191	5.85001763375476	0
-329.8683204182307	6.175592510495335	0
-329.6559066302725	6.4686094229109585	0
-329.41989131149603	6.794184771832079	0
-329.1838759907987	7.119759646244347	0
-328.97146220417926	7.412777035031468	0
